URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.kbv.de/ValueSet/KBV_VS_Base_Role_Care,1.8.0,active,,KBV_VS_Base_Role_Care,Rolle in Bezug auf die Einrichtung,"Dieses Valueset enthält die Codes zur Beschreibung von Rolle in Bezug auf die Einrichtung.","StructureDefinition/KBV-PR-MIO-LAB-PractitionerRole","kbv.basis"
https://fhir.kbv.de/ValueSet/KBV_VS_MIO_LAB_Body_Structures_SNOMED_CT,1.0.0-update,draft,,KBV_VS_MIO_LAB_Body_Structures_SNOMED_CT,Körperstelle SNOMED CT®,"Dieses Valueset enthält die Codes zur Beschreibung von Körperstelle SNOMED CT®.","StructureDefinition/KBV-PR-MIO-LAB-BodyStructure","SCT"
https://fhir.kbv.de/ValueSet/KBV_VS_MIO_LAB_Bodystructure_Body_Landmark_Clock_Face_Position,1.0.0-update,draft,,KBV_VS_MIO_LAB_Bodystructure_Body_Landmark_Clock_Face_Position,Bodystructure Clock Face Position SNOMED CT®,"Dieses Valueset enthält die Codes zur Beschreibung von Bodystructure Clock Face Position SNOMED CT®.","StructureDefinition/KBV-PR-MIO-LAB-BodyStructure","SCT"
https://fhir.kbv.de/ValueSet/KBV_VS_MIO_LAB_Data_Absent_Reason,1.0.0-update,draft,,KBV_VS_MIO_LAB_Data_Absent_Reason,Nichtvorhandensein LOINC®,"Dieses Valueset enthält die Codes zur Beschreibung von Nichtvorhandensein LOINC®.","StructureDefinition/KBV-PR-MIO-LAB-Observation-Laboratory-Study","THO"
https://fhir.kbv.de/ValueSet/KBV_VS_MIO_LAB_Diagnostic_ReportStatus,1.0.0-update,draft,,KBV_VS_MIO_LAB_Diagnostic_ReportStatus,Status Gesamtbefund,"Dieses Valueset enthält die Codes zur Beschreibung von Status Gesamtbefund.","StructureDefinition/KBV-PR-MIO-LAB-DiagnosticReport","hl7.fhir.r4.core"
https://fhir.kbv.de/ValueSet/KBV_VS_MIO_LAB_EHDSIReferenceRangeAppliesTo,1.0.0-update,draft,,KBV_VS_MIO_LAB_EHDSIReferenceRangeAppliesTo,Kollektivbezug,"Dieses Valueset enthält die Codes zur Beschreibung von Kollektivbezug.","StructureDefinition/KBV-PR-MIO-LAB-Observation-Laboratory-Study","THO"
https://fhir.kbv.de/ValueSet/KBV_VS_MIO_LAB_Extracorporal_Device_SNOMED_CT,1.0.0-update,draft,,KBV_VS_MIO_LAB_Extracorporal_Device_SNOMED_CT,Außerkörperliche Quellen SNOMED CT®,"Dieses Valueset enthält die Codes zur Beschreibung von Außerkörperliche Quellen SNOMED CT®.","StructureDefinition/KBV-PR-MIO-LAB-Device-Specimen-Subject","SCT"
https://fhir.kbv.de/ValueSet/KBV_VS_MIO_LAB_Identifier_Type,1.0.0-update,draft,,KBV_VS_MIO_LAB_Identifier_Type,Identifier Type,"Dieses Valueset enthält die Codes zur Beschreibung von Identifier Type.","StructureDefinition/KBV-PR-MIO-LAB-Specimen","THO (V2)"
https://fhir.kbv.de/ValueSet/KBV_VS_MIO_LAB_Laboratory_Analyzer_SNOMED_CT,1.0.0-update,draft,,KBV_VS_MIO_LAB_Laboratory_Analyzer_SNOMED_CT,Laboranalysegerät SNOMED CT®,"Dieses Valueset enthält die Codes zur Beschreibung von Laboranalysegerät SNOMED CT®.","StructureDefinition/KBV-PR-MIO-LAB-Device-Laboratory-Analyzer","SCT"
https://fhir.kbv.de/ValueSet/KBV_VS_MIO_LAB_Laboratory_Specialties_LOINC,1.0.0-update,draft,,KBV_VS_MIO_LAB_Laboratory_Specialties_LOINC,Laborbereich LOINC®,"Dieses Valueset enthält die Codes zur Beschreibung von Laborbereich LOINC®.","StructureDefinition/KBV-PR-MIO-LAB-Observation-Laboratory-Study-Group,StructureDefinition/KBV-PR-MIO-LAB-Observation-Laboratory-Study","LOINC"
